Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2025-11-09,"The Prestige",5.9+,,https://www.mountainproject.com/route/114782594/the-prestige,1,"Alabama > Cherokee Rock Village (Sand Rock) > The Pinnacle",2.5,-1,Lead,Fell/Hung,Sport,,45,2500
2025-11-09,Rabies,5.11a,,https://www.mountainproject.com/route/105930750/rabies,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.8,-1,Lead,Fell/Hung,Sport,,75,4600
2025-11-09,Rabies,5.11a,"One take at the last draw",https://www.mountainproject.com/route/105930750/rabies,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.8,-1,Lead,Fell/Hung,Sport,,75,4600
2025-10-19,"End of the Road",5.8,,https://www.mountainproject.com/route/106951327/end-of-the-road,1,"Tennessee > Suck Creek Canyon > Roadside Wall",1.0,-1,Follow,,Trad,,70,2100
2025-10-18,"Special Olympics",5.11b,Hard,https://www.mountainproject.com/route/106032738/special-olympics,1,"Tennessee > Suck Creek Canyon > Roadside Wall",3.6,-1,TR,,Trad,,50,4900
2025-10-18,"The Rose",5.10a,,https://www.mountainproject.com/route/106032759/the-rose,2,"Tennessee > Suck Creek Canyon > Roadside Wall",3.1,-1,Lead,Fell/Hung,Trad,,110,2600
2025-10-18,"GPS Crack",5.9,,https://www.mountainproject.com/route/108817088/gps-crack,1,"Tennessee > Suck Creek Canyon > Roadside Wall",3.0,-1,Follow,,Trad,,100,2400
2025-10-11,"Primitive Paradox",5.9+,"Led pitch one ",https://www.mountainproject.com/route/105898042/primitive-paradox,2,"Georgia > North East Georgia Region > Tallulah Gorge > Main Wall",3.5,-1,Lead,Fell/Hung,Trad,,200,2500
2025-10-11,"Punk Wave",5.10,,https://www.mountainproject.com/route/105920651/punk-wave,3,"Georgia > North East Georgia Region > Tallulah Gorge > Main Wall",3.9,-1,Follow,,Trad,,,3000
2025-10-11,"Mescaline Daydream",5.8+,"Followed pitch one led pitch two ",https://www.mountainproject.com/route/105898061/mescaline-daydream,2,"Georgia > North East Georgia Region > Tallulah Gorge > Main Wall",3.6,-1,Lead,Onsight,Trad,,200,2200
2025-09-30,"Lanterne Rouge",5.9,,https://www.mountainproject.com/route/109609554/lanterne-rouge,1,"Kentucky > Red River Gorge > (PMRP) Pendergrass-Murray Recreational Preserve > Flat Hollow > Velo Crag",3.1,-1,Lead,Redpoint,Sport,,80,2400
2025-09-30,Dura-Ace,5.8,,https://www.mountainproject.com/route/109609523/dura-ace,1,"Kentucky > Red River Gorge > (PMRP) Pendergrass-Murray Recreational Preserve > Flat Hollow > Velo Crag",2.8,-1,Lead,Redpoint,Sport,,75,2100
2025-09-29,"Glory and Consequence",5.7+,,https://www.mountainproject.com/route/106580249/glory-and-consequence,1,"Kentucky > Red River Gorge > Muir Valley > The Great Wall",2.4,-1,Lead,Onsight,Sport,,50,1900
2025-09-29,"Bitter Ray of Sunshine",5.10b,,https://www.mountainproject.com/route/106451181/bitter-ray-of-sunshine,1,"Kentucky > Red River Gorge > Muir Valley > The Great Wall",3.0,-1,Lead,Fell/Hung,Sport,,55,2900
2025-09-29,"Momma Cindy",5.11a,,https://www.mountainproject.com/route/106915673/momma-cindy,1,"Kentucky > Red River Gorge > Muir Valley > The Great Wall",3.1,-1,Lead,Fell/Hung,Sport,,70,4600
2025-09-29,Banshee,5.11c,"Cheated through the crux. Great climb!! Come back for this one ",https://www.mountainproject.com/route/106333612/banshee,1,"Kentucky > Red River Gorge > Muir Valley > The Solarium",3.9,-1,Lead,Fell/Hung,Sport,,100,5200
2025-09-29,Autumn,5.9,"One fall at the top of the crux",https://www.mountainproject.com/route/105868022/autumn,1,"Kentucky > Red River Gorge > Northern Gorge > Long Wall",3.7,-1,Lead,Fell/Hung,Trad,,80,2400
2025-09-29,"Rock Wars",5.10a,,https://www.mountainproject.com/route/105868000/rock-wars,1,"Kentucky > Red River Gorge > Northern Gorge > Long Wall",3.9,-1,Lead,Fell/Hung,Trad,,110,2600
2025-09-29,"Air Ride Equipped",5.11a,,https://www.mountainproject.com/route/106586504/air-ride-equipped,1,"Kentucky > Red River Gorge > Muir Valley > The Solarium",3.6,-1,Lead,Onsight,Sport,,65,4600
2025-09-29,Dyn-O-Mite,5.9-,,https://www.mountainproject.com/route/106773955/dyn-o-mite,1,"Kentucky > Red River Gorge > Muir Valley > Great Arch, The",2.9,-1,Lead,Redpoint,Sport,,85,2300
2025-09-29,"Black Powder",5.10a,,https://www.mountainproject.com/route/107143575/black-powder,1,"Kentucky > Red River Gorge > Muir Valley > Great Arch, The",2.7,-1,Lead,Redpoint,Sport,,85,2600
2025-09-27,Moonbeam,5.9,"Hard for 5.9",https://www.mountainproject.com/route/105891677/moonbeam,1,"Kentucky > Red River Gorge > Northern Gorge > Military Wall",2.3,-1,Lead,Fell/Hung,Sport,,50,2400
2025-09-27,"Another Doug Reed Route",5.11a,"Coming back with Tadan",https://www.mountainproject.com/route/105870243/another-doug-reed-route,1,"Kentucky > Red River Gorge > Northern Gorge > Military Wall",3.0,-1,Lead,Fell/Hung,Sport,,65,4600
2025-09-26,"The Glass Elevator",5.10d,"Come back ",https://www.mountainproject.com/route/106927822/the-glass-elevator,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Chocolate Factory",3.0,-1,Lead,Fell/Hung,Sport,,60,3500
2025-09-26,"Augustus Gloop",5.9,,https://www.mountainproject.com/route/107756397/augustus-gloop,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Chocolate Factory",2.4,-1,Lead,Onsight,Sport,,60,2400
2025-09-26,EGBG,5.10a,,https://www.mountainproject.com/route/108766319/egbg,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Chocolate Factory",3.6,-1,Lead,Onsight,Sport,,90,2600
2025-09-26,"Grandma Josephine",5.10b,,https://www.mountainproject.com/route/117909365/grandma-josephine,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Chocolate Factory",2.5,-1,Lead,Fell/Hung,Sport,,45,2900
2025-09-26,"Throbbing Emotions",5.10a,,https://www.mountainproject.com/route/108064675/throbbing-emotions,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Chocolate Factory",2.8,-1,Lead,Fell/Hung,Sport,,55,2600
2025-09-26,"Grandpa Joe",5.9,,https://www.mountainproject.com/route/109480361/grandpa-joe,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Chocolate Factory",2.6,-1,Lead,Onsight,Sport,,50,2400
2025-09-20,"Route with No Name Right",5.10b,,https://www.mountainproject.com/route/124404568/route-with-no-name-right,1,"Tennessee > Denny Cove > Denny West > Wall of Unknown Origin",2.8,-1,Lead,Fell/Hung,Sport,,50,2900
2025-09-20,"Copperhead Road",5.11b,,https://www.mountainproject.com/route/113731316/copperhead-road,1,"Tennessee > Denny Cove > Denny West > Big Tex Cave",3.7,-1,Follow,,Sport,,65,4900
2025-09-20,"Terrapin Station",5.11a,,https://www.mountainproject.com/route/113731302/terrapin-station,1,"Tennessee > Denny Cove > Denny West > Big Tex Cave",2.3,-1,Lead,Fell/Hung,Sport,,60,4600
2025-09-20,"Route with No Name Left",5.10a/b,,https://www.mountainproject.com/route/124404549/route-with-no-name-left,1,"Tennessee > Denny Cove > Denny West > Wall of Unknown Origin",2.8,-1,Lead,Fell/Hung,Sport,,50,2800
2025-09-07,"Mercenary Territory",5.8,"Took at the crux roof",https://www.mountainproject.com/route/108262386/mercenary-territory,1,"Tennessee > Sunset Park > Sunset South > m. Northwest Buttress",3.0,-1,Lead,Fell/Hung,Trad,,105,2100
2025-09-07,"Decoy Buckets",5.8,"Scared at start",https://www.mountainproject.com/route/110811644/decoy-buckets,1,"Tennessee > Sunset Park > Sunset South > m. Northwest Buttress",2.9,-1,Lead,Fell/Hung,Trad,,100,2100
2025-09-01,"The Perfect Pint",5.4,,https://www.mountainproject.com/route/106875546/the-perfect-pint,1,"Kentucky > Red River Gorge > (PMRP) Pendergrass-Murray Recreational Preserve > Coal Bank Hollow > Gold Coast",2.5,-1,Lead,Pinkpoint,Trad,,45,1400
2025-09-01,Yakuza,5.8+,,https://www.mountainproject.com/route/115619477/yakuza,1,"Kentucky > Red River Gorge > (PMRP) Pendergrass-Murray Recreational Preserve > Coal Bank Hollow > Solar Collector",3.6,-1,Follow,,Trad,,90,2200
2025-08-31,"Juju Fruit",5.10c,"Didn’t get from the last bolt to the chains- hard final clip, come back for this some time",https://www.mountainproject.com/route/110889566/juju-fruit,1,"Kentucky > Red River Gorge > (MFRP) Miller Fork Recreational Preserve > Fruit Wall",3.6,-1,Lead,Fell/Hung,Sport,,75,3200
2025-08-31,"Banana Split",5.8,,https://www.mountainproject.com/route/112065956/banana-split,1,"Kentucky > Red River Gorge > (MFRP) Miller Fork Recreational Preserve > Fruit Wall",1.7,-1,Lead,Onsight,Sport,,35,2100
2025-08-31,"Poppin Cherries",5.8,,https://www.mountainproject.com/route/111089157/poppin-cherries,1,"Kentucky > Red River Gorge > (MFRP) Miller Fork Recreational Preserve > Fruit Wall",1.6,-1,Lead,Onsight,Sport,,40,2100
2025-08-31,"First Date",5.9,,https://www.mountainproject.com/route/113749792/first-date,1,"Kentucky > Red River Gorge > (MFRP) Miller Fork Recreational Preserve > Fruit Wall",2.5,-1,Lead,Onsight,Sport,,,2400
2025-08-31,"Strawberry Fields",5.10b,,https://www.mountainproject.com/route/112220398/strawberry-fields,1,"Kentucky > Red River Gorge > (MFRP) Miller Fork Recreational Preserve > Fruit Wall",3.1,-1,Lead,Fell/Hung,Sport,,50,2900
2025-08-31,"Slice of Spice",5.10a,"Come back for this!! Great climb",https://www.mountainproject.com/route/111157156/slice-of-spice,1,"Kentucky > Red River Gorge > (MFRP) Miller Fork Recreational Preserve > Fruit Wall",3.2,-1,Lead,Fell/Hung,Trad,,45,2600
2025-08-31,"Banana Split",5.8,,https://www.mountainproject.com/route/112065956/banana-split,1,"Kentucky > Red River Gorge > (MFRP) Miller Fork Recreational Preserve > Fruit Wall",1.7,-1,Lead,Onsight,Sport,,35,2100
2025-08-31,"Poppin Cherries",5.8,,https://www.mountainproject.com/route/111089157/poppin-cherries,1,"Kentucky > Red River Gorge > (MFRP) Miller Fork Recreational Preserve > Fruit Wall",1.6,-1,Lead,Onsight,Sport,,40,2100
2025-08-30,"Silver Apples of the Moon",5.10a,"Terrifying fall where clip unclippped from
Bolt",https://www.mountainproject.com/route/124159210/silver-apples-of-the-moon,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Hazel Hollow",2.3,-1,,,Sport,,70,2600
2025-08-30,Coll,5.10b/c,"Took a few times. Come back for it",https://www.mountainproject.com/route/122727932/coll,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Hazel Hollow",2.9,-1,Lead,Fell/Hung,Sport,,80,3100
2025-08-30,"Hazel Green",5.10b,,https://www.mountainproject.com/route/122728100/hazel-green,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Hazel Hollow",2.7,-1,Lead,Onsight,Sport,,80,2900
2025-08-30,"Hazel Dormouse",5.9+,,https://www.mountainproject.com/route/122728043/hazel-dormouse,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Hazel Hollow",3.6,-1,Lead,Onsight,Sport,,90,2500
2025-08-30,Nutella,5.11a/b,"Didn’t make it past the crux ",https://www.mountainproject.com/route/122728010/nutella,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Hazel Hollow",3.0,-1,Lead,Fell/Hung,Sport,,80,4800
2025-08-30,Filbert,5.11a/b,"Took at each bolt through the crux. Come back for red point",https://www.mountainproject.com/route/122727963/filbert,1,"Kentucky > Red River Gorge > (BRRP) Bald Rock Recreational Preserve > Hazel Hollow",3.1,-1,Lead,Fell/Hung,Sport,,80,4800
2025-08-29,"Roadside Attraction",5.7,"Onsighted the first pitch the bailed at the very top of the second pitch in the offwidtj. End is right after the offwidh so come back for it! Bring at least 5 #2s 3-4 #3s, and having a 4 doesn’t hurt. Could use a six in the off width if you want to carry it up",https://www.mountainproject.com/route/105860741/roadside-attraction,2,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",3.8,-1,Lead,Pinkpoint,Trad,,120,1800
2025-08-29,Motha,5.6,"Climbed the first half on someone else’s gear",https://www.mountainproject.com/route/105860755/motha,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",2.4,-1,Lead,Onsight,Trad,,50,1600
2025-08-29,Fadda,5.10a,,https://www.mountainproject.com/route/105860751/fadda,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",2.2,-1,Lead,Fell/Hung,Sport,,50,2600
2025-07-28,"Gravity Boots",5.7,"Hard 5.7",https://www.mountainproject.com/route/105892543/gravity-boots,1,"Tennessee > Foster Falls > 11. Rocket Slab",2.3,-1,Lead,Flash,Sport,,50,1800
2025-07-28,Junkyard,5.11a,"At crux above first bolt do right hand to mini jug bump to hold above that then left hand to mini jug get feet up and right then left hand to terrible crimp keep body weight low right hand to crappy nub below target jug left hand to crappy nub above bulge then right hand mini throw for the side pull jug",https://www.mountainproject.com/route/106954631/junkyard,1,"Tennessee > Foster Falls > 10. The Sanford Wall",3.0,-1,TR,,Sport,,50,4600
2025-07-28,Junkyard,5.11a,"Only put up the last bolt…hard!!",https://www.mountainproject.com/route/106954631/junkyard,1,"Tennessee > Foster Falls > 10. The Sanford Wall",3.0,-1,Lead,Fell/Hung,Sport,,50,4600
2025-07-28,Ruben,5.9,,https://www.mountainproject.com/route/109079486/ruben,1,"Tennessee > Foster Falls > 08. Jimmywood",3.5,-1,Lead,Fell/Hung,Sport,,90,2400
2025-07-28,Saturated,5.8,,https://www.mountainproject.com/route/108440738/saturated,1,"Tennessee > Foster Falls > 08. Jimmywood",3.1,-1,Lead,Flash,Sport,,90,2100
2025-07-26,"Eagle Scout Project",5.6,,https://www.mountainproject.com/route/116831836/eagle-scout-project,1,"Alabama > Cherokee Rock Village (Sand Rock) > Boy Scout Wall",2.5,-1,Lead,Onsight,"Trad, TR",,35,1600
2025-07-26,Neckerchief?,"5.8 PG13",,https://www.mountainproject.com/route/116831965/neckerchief,1,"Alabama > Cherokee Rock Village (Sand Rock) > Boy Scout Wall",2.3,-1,Lead,Onsight,"Trad, TR",,35,2100
2025-07-26,"Price is Right","5.11a PG13","Hard! Could lead ",https://www.mountainproject.com/route/106311388/price-is-right,1,"Alabama > Cherokee Rock Village (Sand Rock) > The Hole",3.1,-1,Lead,Fell/Hung,Sport,,35,4600
2025-07-26,"That Eight (aka Kennel Club)",5.8,,https://www.mountainproject.com/route/105915410/that-eight-aka-kennel-club,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.9,-1,Lead,Redpoint,Sport,,60,2100
2025-07-26,Oyster,5.10a,,https://www.mountainproject.com/route/105926850/oyster,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",3.1,-1,Lead,Redpoint,Sport,,80,2600
2025-06-29,"Holy Grail",5.6,,https://www.mountainproject.com/route/105739994/holy-grail,1,"Utah > Wasatch Range > Central Wasatch > Ferguson Canyon > The Watchtower > Watchtower Main",1.6,-1,Lead,Onsight,Trad,,40,1600
2025-06-29,"Outer Darkness",5.4,,https://www.mountainproject.com/route/105740393/outer-darkness,1,"Utah > Wasatch Range > Central Wasatch > Ferguson Canyon > The Watchtower > Watchtower Main",1.9,-1,Lead,Onsight,Trad,,50,1400
2025-06-29,"Inner Light",5.7,"Set a top rope- could lead but not a lot of gear at the beginning. ",https://www.mountainproject.com/route/105740003/inner-light,1,"Utah > Wasatch Range > Central Wasatch > Ferguson Canyon > The Watchtower > Watchtower Main",2.3,-1,TR,,"Trad, TR",,50,1800
2025-06-26,"Physical Therapy",5.9,,https://www.mountainproject.com/route/105741701/physical-therapy,1,"Utah > Wasatch Range > Southern Wasatch > American Fork Canyon > Division Wall",2.4,-1,Lead,Onsight,Sport,,60,2400
2025-06-26,"Stolen Rope",5.8,,https://www.mountainproject.com/route/112928043/stolen-rope,1,"Utah > Wasatch Range > Southern Wasatch > American Fork Canyon > Serenity > Eavesdown Docks",2.6,-1,Lead,Onsight,Sport,,55,2100
2025-06-26,"Black Hole",5.10a,,https://www.mountainproject.com/route/105741698/black-hole,1,"Utah > Wasatch Range > Southern Wasatch > American Fork Canyon > Division Wall",1.9,-1,Lead,Onsight,Sport,,60,2600
2025-06-26,"Deep End",5.11a,"3 takes. Pre hung draws",https://www.mountainproject.com/route/105992225/deep-end,1,"Utah > Wasatch Range > Southern Wasatch > American Fork Canyon > Division Wall",3.0,-1,Lead,Fell/Hung,Sport,,60,4600
2025-06-26,"Les is More",5.10a,,https://www.mountainproject.com/route/105971842/les-is-more,1,"Utah > Wasatch Range > Southern Wasatch > American Fork Canyon > Division Wall",2.5,-1,Lead,Fell/Hung,Sport,,60,2600
2025-06-25,"Something Must Break",5.11a,"Took a couple of times ",https://www.mountainproject.com/route/105875812/something-must-break,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > The Dry Wall",3.1,-1,Lead,Fell/Hung,Sport,,85,4600
2025-06-25,"The Lowe Route",5.10b,,https://www.mountainproject.com/route/107844816/the-lowe-route,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > The Dry Wall",2.1,-1,Lead,Onsight,Sport,,75,2900
2025-06-25,"Can't Say",5.10a,,https://www.mountainproject.com/route/107844833/cant-say,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > The Dry Wall",2.0,-1,Lead,Onsight,Sport,,,2600
2025-06-25,"The Precious",5.10b,,https://www.mountainproject.com/route/105855367/the-precious,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > The Dry Wall",2.0,-1,Lead,Onsight,Sport,,50,2900
2025-06-25,"2 Mules",5.7,,https://www.mountainproject.com/route/109573718/2-mules,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > Bear Hollow > Clint Eastwood Wall",1.9,-1,Lead,Onsight,"Sport, TR",,40,1800
2025-06-25,Thunderbolt,5.9,,https://www.mountainproject.com/route/109573732/thunderbolt,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > Bear Hollow > Clint Eastwood Wall",2.1,-1,Lead,Onsight,Sport,,45,2400
2025-06-25,Lightfoot,5.10a,"Did not get the crux move",https://www.mountainproject.com/route/109573744/lightfoot,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > Bear Hollow > Clint Eastwood Wall",2.2,-1,Lead,Fell/Hung,Sport,,50,2600
2025-06-24,"Cosmic Space Dust Lazers",5.9,"Took twice on the last pitch",https://www.mountainproject.com/route/106147229/cosmic-space-dust-lazers,9,"Utah > Wasatch Range > Southern Wasatch > Rock Canyon > Layer Cake",2.8,-1,Lead,Fell/Hung,Sport,,1000,2400
2025-06-24,Sasquatch,5.9+,,https://www.mountainproject.com/route/105739898/sasquatch,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Pentapitch Area",3.8,-1,TR,,Trad,,,2500
2025-06-24,Pentapitch,5.8,"LED pitches 1 and 4",https://www.mountainproject.com/route/105739895/pentapitch,5,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Pentapitch Area",3.6,-1,Lead,Onsight,Trad,,,2100
2025-06-21,Crescendo,5.9,"Led pitch 2. ",https://www.mountainproject.com/route/117067814/crescendo,4,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > JHCOB Wall",3.4,-1,Lead,Onsight,Trad,,300,2400
2025-06-21,"Outside Corner",5.7,"Led pitch one up to the first ledge and pitch 2",https://www.mountainproject.com/route/105740009/outside-corner,3,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > JHCOB Wall",3.4,-1,Lead,Onsight,Trad,,450,1800
2025-06-20,OtherWorld,5.4,,https://www.mountainproject.com/route/106246570/otherworld,1,"Utah > Wasatch Range > Central Wasatch > Ferguson Canyon > Goldenfingers Wall",2.1,-1,Lead,Onsight,"Trad, TR",,45,1400
2025-06-20,"Golden Flake",5.7,,https://www.mountainproject.com/route/122574579/golden-flake,1,"Utah > Wasatch Range > Central Wasatch > Ferguson Canyon > Goldenfingers Wall",1.0,-1,Lead,Onsight,Trad,,50,1800
2025-06-20,Imperial,5.9+,,https://www.mountainproject.com/route/106251199/imperial,1,"Utah > Wasatch Range > Central Wasatch > Ferguson Canyon > The Watchtower > Watchtower Tiers",2.2,-1,Lead,Onsight,Sport,,50,2500
2025-06-20,"Celestial Ascension",5.7,,https://www.mountainproject.com/route/105741365/celestial-ascension,1,"Utah > Wasatch Range > Central Wasatch > Ferguson Canyon > The Cathedral",1.9,-1,Lead,Onsight,Trad,,40,1800
2025-06-17,Unknown,5.7,,https://www.mountainproject.com/route/126464795/unknown,1,"International > North America > Canada > British Columbia > Sea to Sky (Squamish to Whistler) > Nordic Rock > Swiss Cheese",2.0,-1,Lead,Onsight,Sport,,45,1800
2025-06-17,"Groovin' Mice",5.8-,,https://www.mountainproject.com/route/106691277/groovin-mice,1,"International > North America > Canada > British Columbia > Sea to Sky (Squamish to Whistler) > Nordic Rock > Swiss Cheese",2.3,-1,Lead,Onsight,Sport,,45,2000
2025-06-17,"The Cat Came Back",5.9,,https://www.mountainproject.com/route/106691262/the-cat-came-back,1,"International > North America > Canada > British Columbia > Sea to Sky (Squamish to Whistler) > Nordic Rock > Swiss Cheese",2.8,-1,Lead,Onsight,Sport,,36,2400
2025-06-16,"Call An Arborist",5.8,,https://www.mountainproject.com/route/120730183/call-an-arborist,1,"International > North America > Canada > British Columbia > Squamish > Shannon Falls > The Papoose > Backside Area",2.6,-1,Lead,Fell/Hung,Trad,,80,2100
2025-06-16,"Condo Crack",5.6,,https://www.mountainproject.com/route/117304703/condo-crack,2,"International > North America > Canada > British Columbia > Squamish > Shannon Falls > The Papoose > Backside Area",3.5,-1,Lead,Onsight,Trad,,250,1600
2025-06-15,"Cobra Chicken",5.11a,,https://www.mountainproject.com/route/124360847/cobra-chicken,1,"International > North America > Canada > British Columbia > Sea to Sky (Squamish to Whistler) > Brohm Dome",3.5,-1,Lead,Redpoint,Sport,,70,4600
2025-06-15,"Cobra Chicken",5.11a,,https://www.mountainproject.com/route/124360847/cobra-chicken,1,"International > North America > Canada > British Columbia > Sea to Sky (Squamish to Whistler) > Brohm Dome",3.5,-1,Lead,Fell/Hung,Sport,,70,4600
2025-06-15,"Panda On Board",5.8,,https://www.mountainproject.com/route/126525034/panda-on-board,1,"International > North America > Canada > British Columbia > Sea to Sky (Squamish to Whistler) > Brohm Dome",3.0,-1,Lead,Onsight,Sport,,70,2100
2025-06-14,"Wavy Gravy",5.10d,"Took once at crux",https://www.mountainproject.com/route/110587409/wavy-gravy,1,"International > North America > Canada > British Columbia > Squamish > Murrin Park > Woodstock",3.1,-1,Lead,Fell/Hung,Sport,,80,3500
2025-06-14,"White Rabbit",5.10d,,https://www.mountainproject.com/route/111808444/white-rabbit,1,"International > North America > Canada > British Columbia > Squamish > Murrin Park > Woodstock",2.3,-1,Lead,Fell/Hung,Sport,,30,3500
2025-06-14,"Happy Day",5.10a,,https://www.mountainproject.com/route/110140396/happy-day,1,"International > North America > Canada > British Columbia > Squamish > Murrin Park > Woodstock",3.0,-1,Lead,Onsight,Sport,,65,2600
2025-06-14,"Yasgur's Farm",5.9,"Exciting for a 5.9",https://www.mountainproject.com/route/110140392/yasgurs-farm,1,"International > North America > Canada > British Columbia > Squamish > Murrin Park > Woodstock",2.6,-1,Lead,Onsight,Sport,,65,2400
2025-06-14,Weathermen,5.9,,https://www.mountainproject.com/route/110140370/weathermen,1,"International > North America > Canada > British Columbia > Squamish > Murrin Park > Woodstock",2.6,-1,Lead,Onsight,Sport,,65,2400
2025-06-14,S.D.S,5.8,,https://www.mountainproject.com/route/114803474/sds,1,"International > North America > Canada > British Columbia > Squamish > Murrin Park > Woodstock",2.3,-1,Lead,Onsight,Sport,,65,2100
2025-06-11,"Trans-continental Glide",5.9+,,https://www.mountainproject.com/route/110235369/trans-continental-glide,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > Roadside Crag",2.7,-1,Lead,Onsight,Sport,,55,2500
2025-06-11,"Two Stroke Bugaboo",5.10a,,https://www.mountainproject.com/route/110235322/two-stroke-bugaboo,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > Roadside Crag",2.6,-1,Lead,Onsight,Sport,,40,2600
2025-06-11,"Friendly Handshake",5.10b,"One take at third clip",https://www.mountainproject.com/route/110879102/friendly-handshake,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > Roadside Crag",2.5,-1,Lead,Fell/Hung,"Sport, TR",,50,2900
2025-06-11,"Unknown 5.10a",5.10a,,https://www.mountainproject.com/route/110878994/unknown-510a,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > Roadside Crag",2.5,-1,Lead,Fell/Hung,"Sport, TR",,50,2600
2025-06-11,"Grind and Spark",5.9+,,https://www.mountainproject.com/route/110235181/grind-and-spark,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > Roadside Crag",2.5,-1,Lead,Onsight,Sport,,40,2500
2025-06-11,"Steel Wheels",5.8,"Ben led too",https://www.mountainproject.com/route/110235171/steel-wheels,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > Roadside Crag",2.3,-1,Lead,Onsight,Sport,,40,2100
2025-06-11,"Starlight Express",5.7,"Ben led it too",https://www.mountainproject.com/route/110235166/starlight-express,1,"Utah > Wasatch Range > Wasatch Back > Echo Canyon > Roadside Crag",2.3,-1,Lead,Onsight,Sport,,35,1800
2025-06-08,Browncoat,5.10b,"Took at the top two bolts. Go left at the last bolt up to the anchors. Puppy but fun. ",https://www.mountainproject.com/route/108326379/browncoat,1,"Utah > Wasatch Range > Southern Wasatch > American Fork Canyon > Serenity > Eavesdown Docks",2.8,-1,Lead,Fell/Hung,Sport,,40,2900
2025-06-08,"Out to the Black",5.9,"One take ",https://www.mountainproject.com/route/108326364/out-to-the-black,1,"Utah > Wasatch Range > Southern Wasatch > American Fork Canyon > Serenity > Eavesdown Docks",2.4,-1,Lead,Fell/Hung,Sport,,75,2400
2025-06-05,"Steorts' Ridge",5.6,,https://www.mountainproject.com/route/105740006/steorts-ridge,3,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > The Dead Snag",3.5,-1,Lead,Flash,Trad,,250,1600
2025-06-01,"Southeast Bulge",V0,Fun!,https://www.mountainproject.com/route/107299875/southeast-bulge,1,"Colorado > Boulder > Flagstaff > The Flagstaff Amphitheatre",2.2,-1,Send,,Boulder,,,20008
2025-06-01,"Layback Lesson",V0,"Probably used some of the wrong holds? Who knows. Sit diown start was hard. Cammed my left foot in the crack",https://www.mountainproject.com/route/119245096/layback-lesson,1,"Colorado > Boulder > Flagstaff > Tutorial Rock",1.5,-1,Send,,Boulder,,12,20008
2025-06-01,"Class Dismissed",V0,"Awkward heel hook at sit start that felt weird/hard but the rest was easy",https://www.mountainproject.com/route/113351736/class-dismissed,1,"Colorado > Boulder > Flagstaff > Tutorial Rock",2.1,-1,Send,,Boulder,,7,20008
2025-03-12,"Tourist Attractions",5.10b,"Fun! And could set up a top rope on ",https://www.mountainproject.com/route/116846705/tourist-attractions,1,"Kentucky > Red River Gorge > (PMRP) Pendergrass-Murray Recreational Preserve > Flat Hollow > Velo Crag",2.9,-1,Lead,Fell/Hung,Sport,,80,2900
